"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","phi"
"9474","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","phi.u",NA,"1986",0.295403521209973
"9475","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","phi.u",NA,"1986",0.241638051634236
"9476","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","phi.u",NA,"1986",0.241638051634236
"9477","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1986",0.200991558354549
"9478","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1986",0.200991558354549
"9479","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","phi.u",NA,"1986",0.200991558354549
"9480","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","phi.u",NA,"1986",0.0773634535045644
"9481","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1986",0.0167700821734027
"9482","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1986",0.0167700821734027
"9483","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1986",0.0167700821734027
"9484","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1986",0.0167700821734027
"9485","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1986",0.0167700821734027
"9486","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","phi.u",NA,"1986",1
"9487","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","phi.u",NA,"1986",1
"9488","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","phi.u",NA,"1986",1
"9489","World","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"1986",1
"9490","World","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1986",1
"9491","World","PCM","E","Final","ktoe","Non-energy","BKB","phi.u",NA,"1986",1
"9492","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","phi.u",NA,"1986",1
"9493","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","phi.u",NA,"1986",1
"9494","World","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1986",1
"9495","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1986",1
"9496","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1986",1
"9497","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1986",1
"9498","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1986",1
"9499","World","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1986",1
"9500","World","PCM","E","Final","ktoe","Non-energy","Ethane","phi.u",NA,"1986",1
"9501","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1986",1
"9502","World","PCM","E","Final","ktoe","Non-energy","Gas coke","phi.u",NA,"1986",1
"9503","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","phi.u",NA,"1986",1
"9504","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1986",1
"9505","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","phi.u",NA,"1986",1
"9506","World","PCM","E","Final","ktoe","Non-energy","Heat","phi.u",NA,"1986",1
"9507","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","phi.u",NA,"1986",1
"9508","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","phi.u",NA,"1986",1
"9509","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1986",1
"9510","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"1986",0.0335401643468053
"9511","World","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1986",1
"9512","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1986",1
"9513","World","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1986",1
"9514","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1986",1
"9515","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","phi.u",NA,"1986",1
"9516","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","phi.u",NA,"1986",1
"9517","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","phi.u",NA,"1986",1
"9518","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1986",1
"9519","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1986",1
"9520","World","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1986",1
"9521","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","phi.u",NA,"1986",1
"9522","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1986",1
"9523","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1986",1
"9524","World","PCM","E","Final","ktoe","Non-energy","Peat","phi.u",NA,"1986",1
"9525","World","PCM","E","Final","ktoe","Non-energy","Peat products","phi.u",NA,"1986",1
"9526","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1986",1
"9527","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"1986",1
"9528","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","phi.u",NA,"1986",1
"9529","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1986",1
"9530","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","phi.u",NA,"1986",1
"9531","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1986",1
"9532","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1987",1
"9533","CHN","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1987",1
"9534","CHN","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1987",1
"9535","CHN","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1987",1
"9536","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1987",1
"9537","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1987",1
"9538","CHN","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1987",1
"9539","CHN","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1987",1
"9540","CHN","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1987",1
"9541","CHN","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1987",1
"9542","CHN","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1987",1
"9543","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1987",1
"9544","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1987",1
"9545","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1987",1
"9546","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1987",1
"9547","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","phi.u",NA,"1987",1
"9548","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","phi.u",NA,"1987",1
"9549","CHN","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1987",1
"9550","CHN","PCM","E","Final","ktoe","Town gas light","Light","phi.u",NA,"1987",1
"9551","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","phi.u",NA,"1987",1
"9552","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9553","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9554","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9555","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9556","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9557","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9558","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9559","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9560","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9561","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9562","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","phi.u",NA,"1987",0.0773634535045644
"9563","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9564","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9565","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9566","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9567","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9568","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9569","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9570","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","phi.u",NA,"1987",0.0838504108670133
"9571","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1987",1
"9572","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1987",1
"9573","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1987",1
"9574","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1987",1
"9575","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1987",1
"9576","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1987",1
"9577","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1987",1
"9578","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","phi.u",NA,"1987",0.354
"9579","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","phi.u",NA,"1987",0.0064
"9580","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1987",1
"9581","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1987",1
"9582","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1987",1
"9583","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1987",1
"9584","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1987",1
"9585","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1987",1
"9586","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1987",1
"9587","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1987",1
"9588","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1987",1
"9589","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1987",1
"9590","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1987",1
"9591","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1987",1
"9592","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1987",1
"9593","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1987",1
"9594","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1987",1
"9595","ESP","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1987",1
"9596","ESP","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1987",1
"9597","ESP","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1987",1
"9598","ESP","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1987",1
"9599","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1987",1
"9600","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1987",1
"9601","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1987",1
"9602","ESP","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1987",1
"9603","ESP","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1987",1
"9604","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1987",1
"9605","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1987",1
"9606","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1987",1
"9607","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1987",1
"9608","ESP","PCM","E","Final","ktoe","Steam boats","MD","phi.u",NA,"1987",1
"9609","ESP","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1987",1
"9610","ESP","PCM","E","Final","ktoe","Mining engines","MD","phi.u",NA,"1987",1
"9611","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","phi.u",NA,"1987",1
"9612","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1987",1
"9613","ESP","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1987",1
"9614","ESP","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1987",1
"9615","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"1987",0.840829618556976
"9616","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"1987",0.797610562400299
"9617","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"1987",0.797610562400299
"9618","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"1987",0.765817067902447
"9619","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"1987",0.765817067902447
"9620","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"1987",0.72217304197922
"9621","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"1987",0.72217304197922
"9622","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9623","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9624","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9625","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9626","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9627","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9628","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9629","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9630","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9631","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9632","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"1987",1
"9633","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1987",1
"9634","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1987",1
"9635","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1987",1
"9636","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1987",1
"9637","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"1987",0.0335401643468053
"9638","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1987",1
"9639","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1987",1
"9640","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1987",1
"9641","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1987",1
"9642","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1987",1
"9643","ESP","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1987",1
"9644","ESP","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1987",1
"9645","ESP","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"1987",1
"9646","ESP","PCM","E","Final","ktoe","Non-energy","Solar thermal","phi.u",NA,"1987",1
"9647","ESP","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1987",1
"9648","GBR","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1987",1
"9649","GBR","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1987",1
"9650","GBR","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1987",1
"9651","GBR","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1987",1
"9652","GBR","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1987",1
"9653","GBR","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1987",1
"9654","GBR","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1987",1
"9655","GBR","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1987",1
"9656","GBR","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1987",1
"9657","GBR","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1987",1
"9658","GBR","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1987",1
"9659","GBR","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1987",1
"9660","GBR","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1987",1
"9661","GBR","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1987",1
"9662","GBR","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1987",1
"9663","GBR","PCM","E","Final","ktoe","Lighting town gas","Light","phi.u",NA,"1987",1
"9664","GBR","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1987",1
"9665","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9666","GBR","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"1987",0.658535188684648
"9667","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9668","GBR","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9669","GBR","PCM","E","Final","ktoe","Commercial electric heaters","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9670","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"1987",0.369861566099546
"9671","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9672","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"1987",0.200991558354549
"9673","GBR","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9674","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9675","GBR","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
"9676","GBR","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1987",0.0167700821734027
