"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","eta"
"265","World","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1960",0.170866278883967
"266","World","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1960",0.111341072926503
"267","World","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1960",0.24
"268","World","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1960",0.0887192245222331
"269","World","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"1960",0.746828460054971
"270","World","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1960",0.7
"271","World","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1960",0.8
"272","World","PCM","E","Final","ktoe","Industry static gasoline engines","MD","eta.fu",NA,"1960",0.24
"273","World","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1960",0.111341072926503
"274","World","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1960",0.0219043450497675
"275","World","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1960",0.141950759235573
"276","World","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"1960",0.177438449044466
"277","World","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1960",0.15969460414002
"278","World","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1960",0.128849088528044
"279","World","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1960",0.128849088528044
"280","World","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1960",0.05
"281","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"1960",0.836474596112539
"282","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"1960",0.270960335813864
"283","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"1960",0.836474596112539
"284","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"1960",0.270960335813864
"285","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"1960",0.836474596112539
"286","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"1960",0.270960335813864
"287","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"1960",0.836474596112539
"288","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1960",0.270960335813864
"289","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1960",0.836474596112539
"290","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.550.C","eta.fu",NA,"1960",0.270960335813864
"291","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","eta.fu",NA,"1960",0.270960335813864
"292","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","eta.fu",NA,"1960",0.836474596112539
"293","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1960",0.270960335813864
"294","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1960",0.836474596112539
"295","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","eta.fu",NA,"1960",0.270960335813864
"296","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","eta.fu",NA,"1960",0.836474596112539
"297","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","eta.fu",NA,"1960",0.270960335813864
"298","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","eta.fu",NA,"1960",0.836474596112539
"299","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1960",0.41
"300","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1960",0.41
"301","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","eta.fu",NA,"1960",0.41
"302","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","eta.fu",NA,"1960",1
"303","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1960",0.41
"304","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"1960",0.41
"305","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"1960",1
"306","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1960",0.41
"307","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"1960",0.41
"308","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","eta.fu",NA,"1960",1e-06
"309","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","eta.fu",NA,"1960",1e-06
"310","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","eta.fu",NA,"1960",1e-06
"311","World","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"1960",1e-06
"312","World","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1960",1e-06
"313","World","PCM","E","Final","ktoe","Non-energy","BKB","eta.fu",NA,"1960",1e-06
"314","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","eta.fu",NA,"1960",1e-06
"315","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","eta.fu",NA,"1960",1e-06
"316","World","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1960",1e-06
"317","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1960",1e-06
"318","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"1960",1e-06
"319","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"1960",1e-06
"320","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"1960",1e-06
"321","World","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1960",1e-06
"322","World","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"1960",1e-06
"323","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1960",1e-06
"324","World","PCM","E","Final","ktoe","Non-energy","Gas coke","eta.fu",NA,"1960",1e-06
"325","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","eta.fu",NA,"1960",1e-06
"326","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1960",1e-06
"327","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","eta.fu",NA,"1960",1e-06
"328","World","PCM","E","Final","ktoe","Non-energy","Heat","eta.fu",NA,"1960",1e-06
"329","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","eta.fu",NA,"1960",1e-06
"330","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","eta.fu",NA,"1960",1e-06
"331","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1960",1e-06
"332","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"1960",0.725
"333","World","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1960",1e-06
"334","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"1960",1e-06
"335","World","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1960",1e-06
"336","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1960",1e-06
"337","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","eta.fu",NA,"1960",1e-06
"338","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","eta.fu",NA,"1960",1e-06
"339","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","eta.fu",NA,"1960",1e-06
"340","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"1960",1e-06
"341","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"1960",1e-06
"342","World","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1960",1e-06
"343","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","eta.fu",NA,"1960",1e-06
"344","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1960",1e-06
"345","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"1960",1e-06
"346","World","PCM","E","Final","ktoe","Non-energy","Peat","eta.fu",NA,"1960",1e-06
"347","World","PCM","E","Final","ktoe","Non-energy","Peat products","eta.fu",NA,"1960",1e-06
"348","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1960",1e-06
"349","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","eta.fu",NA,"1960",1e-06
"350","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","eta.fu",NA,"1960",1e-06
"351","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"1960",1e-06
"352","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","eta.fu",NA,"1960",1e-06
"353","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1960",1e-06
"354","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1961",NA
"355","CHN","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1961",NA
"356","CHN","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1961",NA
"357","CHN","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1961",NA
"358","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1961",NA
"359","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1961",NA
"360","CHN","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1961",NA
"361","CHN","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1961",NA
"362","CHN","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1961",NA
"363","CHN","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1961",NA
"364","CHN","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1961",NA
"365","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1961",NA
"366","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1961",NA
"367","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1961",NA
"368","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1961",NA
"369","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","eta.fu",NA,"1961",NA
"370","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","eta.fu",NA,"1961",NA
"371","CHN","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1961",NA
"372","CHN","PCM","E","Final","ktoe","Town gas light","Light","eta.fu",NA,"1961",NA
"373","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"1961",NA
"374","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1961",NA
"375","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","eta.fu",NA,"1961",NA
"376","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1961",NA
"377","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1961",NA
"378","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","eta.fu",NA,"1961",NA
"379","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1961",NA
"380","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1961",NA
"381","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","eta.fu",NA,"1961",NA
"382","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"1961",NA
"383","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","eta.fu",NA,"1961",NA
"384","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"1961",NA
"385","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1961",NA
"386","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","eta.fu",NA,"1961",NA
"387","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"1961",NA
"388","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"1961",NA
"389","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1961",NA
"390","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"1961",NA
"391","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"1961",NA
"392","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","eta.fu",NA,"1961",NA
"393","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1961",NA
"394","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1961",NA
"395","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1961",NA
"396","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"1961",NA
"397","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"1961",NA
"398","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"1961",NA
"399","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1961",NA
"400","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","eta.fu",NA,"1961",NA
"401","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"1961",NA
"402","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1961",NA
"403","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1961",NA
"404","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1961",NA
"405","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1961",NA
"406","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"1961",NA
"407","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1961",NA
"408","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1961",NA
"409","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"1961",NA
"410","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"1961",NA
"411","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1961",NA
"412","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1961",NA
"413","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"1961",NA
"414","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1961",NA
"415","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"1961",NA
"416","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1961",NA
"417","ESP","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1961",0.178373126394598
"418","ESP","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1961",0.142698501115678
"419","ESP","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1961",0.112666672000183
"420","ESP","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1961",0.112666672000183
"421","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1961",0.0219556002420145
"422","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"1961",0.744471141297561
"423","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1961",0.7775
"424","ESP","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1961",0.0891865631972988
"425","ESP","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1961",0.171923717082922
"426","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1961",0.78875
"427","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1961",0.68875
"428","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1961",0.160535813755138
"429","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1961",0.241
"430","ESP","PCM","E","Final","ktoe","Steam boats","MD","eta.fu",NA,"1961",0.0219556002420145
"431","ESP","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1961",0.129150589658909
"432","ESP","PCM","E","Final","ktoe","Mining engines","MD","eta.fu",NA,"1961",0.241
"433","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"1961",0.178373126394598
"434","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1961",0.142698501115678
"435","ESP","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1961",0.129150589658909
"436","ESP","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1961",0.0174623718887262
"437","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"1961",0.0685328763700612
"438","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"1961",0.278038468415065
"439","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"1961",0.0685328763700612
"440","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"1961",0.278038468415065
"441","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"1961",0.0685328763700612
"442","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"1961",0.278038468415065
"443","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"1961",0.0685328763700612
"444","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1961",0.278038468415065
"445","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1961",0.0685328763700612
"446","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1961",0.278038468415065
"447","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1961",0.0685328763700612
"448","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1961",0.843783404211668
"449","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1961",0.84037925512344
"450","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1961",0.416
"451","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"1961",0.416
"452","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1961",0.416
"453","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"1961",0.416
"454","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"1961",1e-06
"455","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1961",1e-06
"456","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1961",1e-06
"457","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1961",1e-06
"458","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1961",1e-06
"459","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"1961",0.727499999999999
"460","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1961",1e-06
"461","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1961",1e-06
"462","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1961",1e-06
"463","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"1961",1e-06
"464","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1961",1e-06
"465","ESP","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1961",1e-06
"466","ESP","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1961",1e-06
"467","ESP","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","eta.fu",NA,"1961",1e-06
